id,model.climate.tableName,model.site.soilDepth,model.site.availableNitrogen
877,3,17.45,54.6588763556874
878,1,21.84,50.7411059401981
879,1,17.11,56.5401865330557
880,1,22.35,51.6794245096462
881,7,21.68,50.953529650013
882,7,21.17,52.622749122271
883,17,20.15,55.4886797156303
884,17,21,54.1256824715974
885,13,18.97,55.8359815176989
886,13,19.31,52.3992944029271
887,13,20.83,52.6833832882168
888,13,18.46,55.8359815176989
889,13,20.32,59.0483297579334
890,16,19.48,59.0483297579334
891,4,21.17,51.5931545484907
892,4,18.63,54.6588763556874
893,4,21.51,52.0539285402781
894,4,17.45,54.6588763556874
895,8,21.84,54.6588763556874
896,8,20.66,54.6588763556874
897,8,19.14,52.3992944029271
898,12,20.49,59.0483297579334
899,12,20.15,52.7863620530372
900,12,21.17,51.5931545484907
901,15,18.8,52.7863620530372
902,15,19.82,52.3992944029271
903,15,19.31,55.8359815176989
904,10,18.8,55.8359815176989
905,10,21.34,55.4886797156303
906,10,20.66,50.2645844687426
907,10,18.63,55.4886797156303
908,10,19.31,55.4886797156303
909,11,18.29,55.4886797156303
910,15,17.79,55.8359815176989
911,12,18.8,55.8359815176989
912,8,19.14,55.8359815176989
913,8,19.48,55.8359815176989
914,8,18.13,55.8359815176989
915,8,18.29,55.8359815176989
916,4,18.46,52.3992944029271
917,4,18.97,59.0483297579334
918,16,20.49,59.0483297579334
919,16,19.14,52.7863620530372
920,5,17.79,52.3992944029271
921,5,17.96,59.0483297579334
922,1,17.79,54.6588763556874
923,1,17.45,56.1868257906444
924,1,17.45,56.1868257906444
925,1,20.34,51.6794245096462
926,1,17.96,56.5401865330557
927,7,18.46,55.4886797156303
928,7,19.65,55.4886797156303
929,17,20.83,52.3063906448653
930,17,22.18,53.3705319150322
931,13,22.35,51.9255706602624
932,13,19.82,55.8359815176989
933,13,19.99,55.8359815176989
934,13,19.14,59.0483297579334
935,16,18.97,52.3992944029271
936,16,18.46,59.0483297579334
937,4,18.8,54.6588763556874
938,4,18.63,54.6588763556874
939,4,19.31,54.6588763556874
940,4,22.18,58.5965881107658
941,8,20.32,54.6588763556874
942,8,17.79,54.6588763556874
943,8,17.96,59.0483297579334
944,12,18.8,59.0483297579334
945,15,19.48,55.8359815176989
946,15,19.48,55.8359815176989
947,15,17.62,55.8359815176989
948,15,18.29,52.7863620530372
949,10,19.14,55.8359815176989
950,10,19.65,55.4886797156303
951,10,17.62,55.4886797156303
952,10,18.46,55.4886797156303
953,10,18.8,55.4886797156303
954,15,18.97,55.8359815176989
955,15,19.65,55.8359815176989
956,12,18.46,55.8359815176989
957,8,17.11,52.7863620530372
958,8,18.46,52.7863620530372
959,4,18.29,59.0483297579334
960,4,18.46,52.7863620530372
961,4,18.29,52.3992944029271
962,16,18.8,52.3992944029271
963,16,18.13,54.6588763556874
964,5,17.96,54.6588763556874
965,5,18.97,54.6588763556874
966,5,17.79,54.6588763556874
967,3,19.82,54.6588763556874
968,1,19.67,54.6588763556874
969,1,20.66,51.6794245096462
970,1,18.8,53.8530685938734
971,1,21.84,51.6794245096462
972,1,20.34,50.7411059401981
973,11,19.82,55.4886797156303
974,11,23.03,51.9667526891389
975,7,19.65,55.4886797156303
976,7,20.83,49.0897922612688
977,17,19.48,55.4886797156303
978,17,21,55.8359815176989
979,13,19.31,55.8359815176989
980,13,20.32,55.8359815176989
981,13,19.65,59.0483297579334
982,16,19.31,59.0483297579334
983,16,18.29,52.3992944029271
984,16,18.63,54.6588763556874
985,4,18.29,54.6588763556874
986,4,17.81,54.6588763556874
987,4,18.46,54.6588763556874
988,4,19.31,54.6588763556874
989,8,18.63,54.6588763556874
990,8,19.99,54.6588763556874
991,8,18.63,52.3992944029271
992,12,19.48,55.8359815176989
993,15,17.79,55.8359815176989
994,15,18.97,55.8359815176989
995,11,22.69,53.8509026945465
996,11,19.48,55.8359815176989
997,10,19.31,55.4886797156303
998,10,19.31,55.4886797156303
999,10,19.31,55.4886797156303
1000,11,18.13,55.4886797156303
1001,15,18.29,55.8359815176989
1002,15,18.29,55.8359815176989
1003,12,19.65,59.0483297579334
1004,8,18.46,59.0483297579334
1005,4,17.79,59.0483297579334
1006,4,20.66,53.4143097256292
1007,4,19.82,54.6588763556874
1008,16,18.8,54.6588763556874
1009,5,18.29,54.6588763556874
1010,5,19.14,54.6588763556874
1011,5,23.53,54.6588763556874
1012,5,18.14,54.6588763556874
1013,5,22.86,54.6588763556874
1014,3,21.42,56.1868257906444
1015,1,22.6,56.1868257906444
1016,1,23.62,50.7411059401981
1017,1,23.79,51.6794245096462
1018,1,26.83,50.7411059401981
1019,1,19.14,53.0951780291205
1020,1,18.8,54.799100610978
1021,11,19.99,55.4886797156303
1022,11,19.48,55.4886797156303
1023,7,18.63,55.4886797156303
1024,7,21,53.954088247461
1025,7,18.97,55.4886797156303
1026,17,18.97,55.8359815176989
1027,17,22.01,48.968890488635
1028,13,19.99,55.8359815176989
1029,13,19.82,52.7863620530372
1030,16,20.49,54.6588763556874
1031,16,18.13,54.6588763556874
1032,4,18.46,54.6588763556874
1033,4,18.29,54.6588763556874
1034,4,20.49,54.6588763556874
1035,8,18.97,54.6588763556874
1036,8,18.63,54.6588763556874
1037,8,18.46,54.6588763556874
1038,8,19.31,54.6588763556874
1039,12,19.14,52.3992944029271
1040,15,20.66,52.1999620740126
1041,15,19.48,55.8359815176989
1042,11,20.32,55.8359815176989
1043,11,19.48,55.4886797156303
1044,10,21,55.4886797156303
1045,10,20.66,51.0624726698388
1046,11,19.65,55.8359815176989
1047,11,19.82,55.8359815176989
1048,15,18.13,55.8359815176989
1049,15,19.65,55.8359815176989
1050,12,19.14,52.3992944029271
1051,12,18.29,52.3992944029271
1052,8,18.8,52.7863620530372
1053,4,19.82,54.6588763556874
1054,4,19.48,54.6588763556874
1055,4,17.62,54.6588763556874
1056,5,20.32,56.1868257906444
1057,5,17.79,53.8530685938734
1058,5,18.46,56.1868257906444
1059,5,25.14,50.7411059401981
1060,5,24.63,51.6794245096462
1061,5,24.46,51.8938380367709
1062,3,23.45,51.3720605569956
1063,6,20.66,56.0567302113976
1064,1,25.14,51.6794245096462
1065,1,18.8,56.1868257906444
1066,1,19.14,53.8530685938734
1067,1,21.34,56.1868257906444
1068,10,19.48,55.4886797156303
1069,11,18.97,55.4886797156303
1070,11,19.31,55.4886797156303
1071,11,18.63,55.4886797156303
1072,7,18.63,55.8359815176989
1073,7,19.99,55.8359815176989
1074,7,18.46,55.8359815176989
1075,7,19.99,55.8359815176989
1076,17,20.32,52.3992944029271
1077,13,19.31,52.7863620530372
1078,13,18.97,54.6588763556874
1079,13,19.31,54.6588763556874
1080,4,21.84,54.6588763556874
1081,8,18.13,54.6588763556874
1082,8,18.13,54.6588763556874
1083,8,19.14,54.6588763556874
1084,8,19.82,54.6588763556874
1085,8,18.97,54.6588763556874
1086,12,18.46,54.6588763556874
1087,12,18.13,59.0483297579334
1088,15,19.99,59.0483297579334
1089,15,25.31,53.8509026945465
1090,11,19.48,55.8359815176989
1091,11,19.99,55.4886797156303
1092,11,21.34,49.0897922612688
1093,11,18.63,55.4886797156303
1094,11,18.97,55.8359815176989
1095,15,18.8,55.8359815176989
1096,12,21.68,53.7909094147293
1097,12,18.63,59.0483297579334
1098,12,18.46,59.0483297579334
1099,8,18.8,52.7863620530372
1100,8,18.97,59.0483297579334
1101,8,19.48,59.0483297579334
1102,4,17.28,54.6588763556874
1103,4,18.13,56.5401865330557
1104,4,18.46,56.5401865330557
1105,4,19.82,53.8530685938734
1106,4,19.31,56.1868257906444
1107,4,14.6,56.1868257906444
1108,4,24.46,56.0567302113976
1109,16,22.94,53.8530685938734
1110,16,23.11,56.1868257906444
1111,5,23.96,54.3868371447743
1112,6,20.49,54.6588763556874
1113,6,18.63,56.5401865330557
1114,6,17.28,56.1868257906444
1115,6,19.83,56.1868257906444
1116,10,22.69,54.1648635276047
1117,10,22.69,54.1648635276047
1118,11,18.8,55.4886797156303
1119,11,19.31,55.8359815176989
1120,15,18.97,55.8359815176989
1121,7,19.99,55.8359815176989
1122,7,21.84,55.8359815176989
1123,7,18.63,55.8359815176989
1124,7,19.82,55.8359815176989
1125,17,19.65,52.3992944029271
1126,17,20.15,52.7863620530372
1127,13,19.14,54.6588763556874
1128,13,16.96,54.6588763556874
1129,8,19.31,54.6588763556874
1130,8,22.69,54.6588763556874
1131,8,19.48,54.6588763556874
1132,12,19.31,54.6588763556874
1133,12,22.01,54.6588763556874
1134,12,17.62,54.6588763556874
1135,15,14.95,52.7863620530372
1136,15,17.62,52.7863620530372
1137,15,19.99,59.0483297579334
1138,15,23.62,48.968890488635
1139,11,19.31,55.8359815176989
1140,11,19.99,55.4886797156303
1141,11,19.65,55.4886797156303
1142,11,20.49,55.4886797156303
1143,7,18.46,55.8359815176989
1144,7,18.8,55.8359815176989
1145,12,18.29,52.3992944029271
1146,12,19.65,52.3992944029271
1147,8,21,52.8365179843771
1148,8,18.97,52.3992944029271
1149,8,22.86,59.0483297579334
1150,8,18.97,52.3992944029271
1151,4,13.92,54.6588763556874
1152,4,18.97,53.8530685938734
1153,4,19.65,56.1868257906444
1154,4,19.65,56.1868257906444
1155,4,18.97,56.1868257906444
1156,4,17.79,53.8530685938734
1157,4,19.31,56.1868257906444
1158,4,22.6,56.1868257906444
1159,16,24.63,51.6794245096462
1160,16,20.49,54.6588763556874
1161,6,14.93,54.3058744144729
1162,6,20.15,56.5401865330557
1163,6,18.97,56.1868257906444
1164,6,17.62,53.0951780291205
1165,6,17.62,53.0951780291205
1166,6,20,54.799100610978
1167,10,18.97,55.4886797156303
1168,10,19.99,55.4886797156303
1169,10,19.65,55.4886797156303
1170,11,19.14,55.4886797156303
1171,11,19.14,55.8359815176989
1172,15,19.14,55.8359815176989
1173,7,20.83,54.6484534524181
1174,7,19.31,52.3992944029271
1175,7,18.46,59.0483297579334
1176,17,19.48,59.0483297579334
1177,17,19.31,59.0483297579334
1178,8,20.15,59.0483297579334
1179,8,20.66,53.7556060256031
1180,8,18.46,54.6588763556874
1181,8,20.49,54.6588763556874
1182,8,27.5,54.6588763556874
1183,12,19.65,54.6588763556874
1184,12,19.48,52.7863620530372
1185,12,19.48,52.7863620530372
1186,15,18.97,52.7863620530372
1187,15,17.45,52.7863620530372
1188,15,18.8,52.7863620530372
1189,15,16.94,55.8359815176989
1190,15,19.14,55.8359815176989
1191,11,18.29,55.8359815176989
1192,11,20.83,51.4393536630978
1193,11,18.13,55.4886797156303
1194,7,18.97,55.8359815176989
1195,7,20.15,55.8359815176989
1196,7,18.63,55.8359815176989
1197,12,19.48,52.3992944029271
1198,8,18.97,52.3992944029271
1199,8,24.12,53.7556060256031
1200,8,24.8,54.3868371447743
1201,8,17.96,54.6588763556874
1202,4,18.97,54.6588763556874
1203,4,19.14,54.6588763556874
1204,4,19.65,53.8530685938734
1205,8,19.31,54.6588763556874
1206,8,19.14,54.6588763556874
1207,8,18.13,54.6588763556874
1208,8,17.79,54.6588763556874
1209,8,18.97,54.6588763556874
1210,8,19.65,54.6588763556874
1211,8,18.8,54.6588763556874
1212,16,17.79,54.6588763556874
1213,5,19.65,54.6588763556874
1214,6,18.8,56.1868257906444
1215,6,19.14,56.1868257906444
1216,6,19.31,53.0951780291205
1217,6,18.46,53.0951780291205
1218,6,18.48,56.1868257906444
1219,10,20.32,55.4886797156303
1220,10,20.83,51.0624726698388
1221,10,18.29,55.4886797156303
1222,11,18.97,55.8359815176989
1223,15,18.8,55.8359815176989
1224,7,19.82,55.8359815176989
1225,7,18.07,52.7863620530372
1226,7,20.66,51.4298483492978
1227,17,23.62,53.4307655932161
1228,17,16.45,51.0315313443816
1229,8,18.97,54.6588763556874
1230,8,19.31,54.6588763556874
1231,8,18.13,54.6588763556874
1232,8,20.49,54.6588763556874
1233,8,19.31,54.6588763556874
1234,8,19.14,54.6588763556874
1235,12,20.15,54.6588763556874
1236,12,24.29,50.3700655959234
1237,15,27.5,59.0483297579334
1238,15,14.76,52.7863620530372
1239,15,18.13,52.7863620530372
1240,15,18.97,55.8359815176989
1241,10,17.79,55.8359815176989
1242,10,19.31,55.8359815176989
1243,10,20.15,55.4886797156303
1244,11,19.31,55.4886797156303
1245,11,19.14,55.4886797156303
1246,7,20.49,55.8359815176989
1247,7,20.15,52.3992944029271
1248,12,20.83,52.6833832882168
1249,8,19.65,52.3992944029271
1250,8,19.99,54.6588763556874
1251,8,20.15,54.6588763556874
1252,13,21,53.189004107017
1253,4,19.14,54.6588763556874
1254,4,23.37,54.6588763556874
1255,8,18.63,54.6588763556874
1256,8,21,55.2445361768934
1257,8,19.65,54.6588763556874
1258,12,19.14,52.7863620530372
1259,12,19.48,52.7863620530372
1260,12,18.97,59.0483297579334
1261,12,18.63,52.7863620530372
1262,12,18.63,52.7863620530372
1263,8,17.45,52.7863620530372
1264,16,17.11,52.7863620530372
1265,16,18.63,54.6588763556874
1266,18,19.65,54.6588763556874
1267,6,18.13,56.5401865330557
1268,6,17.45,56.5401865330557
1269,6,13.41,56.1868257906444
1270,10,21.51,51.9667526891389
1271,10,19.82,55.4886797156303
1272,11,19.65,55.4886797156303
1273,11,19.65,55.8359815176989
1274,15,10.4,55.8359815176989
1275,7,19.93,55.8359815176989
1276,7,20.32,52.7863620530372
1277,7,19.82,52.7863620530372
1278,17,20.66,53.4307655932161
1279,8,21.34,54.6588763556874
1280,8,27.84,51.9287056138109
1281,8,19.48,54.6588763556874
1282,8,19.48,52.7863620530372
1283,17,18.63,59.0483297579334
1284,12,19.99,59.0483297579334
1285,12,19.14,54.6588763556874
1286,12,27.17,50.3886763051844
1287,12,19.99,59.0483297579334
1288,15,15.1,50.3700655959234
1289,15,14.76,55.8359815176989
1290,15,19.48,55.8359815176989
1291,10,20.15,55.8359815176989
1292,10,19.31,55.4886797156303
1293,10,21,54.5195873427667
1294,10,21.51,54.1648635276047
1295,11,19.48,55.4886797156303
1296,15,15.27,51.4393536630978
1297,7,19.48,52.7863620530372
1298,12,19.82,52.7863620530372
1299,17,21.34,52.3992944029271
1300,8,19.14,52.7863620530372
1301,8,20.32,59.0483297579334
1302,8,18.63,54.6588763556874
1303,13,19.65,54.6588763556874
1304,4,28.18,54.6588763556874
1305,8,19.31,54.6588763556874
1306,8,20.15,54.6588763556874
1307,8,19.82,54.6588763556874
1308,12,14.76,52.7863620530372
1309,12,18.97,52.7863620530372
1310,12,19.14,52.7863620530372
1311,15,18.13,55.8359815176989
1312,15,18.13,55.8359815176989
1313,7,18.13,55.8359815176989
1314,12,12.25,52.7863620530372
1315,8,19.82,52.7863620530372
1316,16,19.14,59.0483297579334
1317,16,18.13,54.6588763556874
1318,6,18.63,54.6588763556874
1319,6,17.11,56.5401865330557
1320,6,19.14,56.1868257906444
1321,10,18.13,55.4886797156303
1322,10,18.8,55.4886797156303
1323,11,14.76,52.622749122271
1324,15,16.29,54.1256824715974
1325,15,20.15,55.8359815176989
1326,7,19.65,52.7863620530372
1327,7,18.63,59.0483297579334
1328,7,25.14,54.6484534524181
1329,17,22.18,52.1999620740126
1330,17,21.34,54.9228840904071
1331,8,25.48,54.9228840904071
1332,8,25.81,55.0096799799874
1333,17,21.51,54.6588763556874
1334,7,20.15,52.3992944029271
1335,12,21,55.982982154631
1336,12,19.31,54.6588763556874
1337,12,20.32,54.6588763556874
1338,15,19.99,52.3992944029271
1339,15,19.82,52.3992944029271
1340,15,19.82,55.8359815176989
1341,15,20.15,55.8359815176989
1342,10,19.48,55.8359815176989
1343,10,16.96,53.5662488130034
1344,10,20.15,55.4886797156303
1345,10,20.66,51.0624726698388
1346,11,21,48.4636014725609
1347,7,20.49,55.8359815176989
1348,7,19.82,52.7863620530372
1349,7,19.31,59.0483297579334
1350,17,19.31,52.3992944029271
1351,17,19.14,52.3992944029271
1352,8,19.48,52.7863620530372
1353,8,19.14,54.6588763556874
1354,8,20.49,54.6588763556874
1355,8,24.46,55.0096799799874
1356,8,19.14,54.6588763556874
1357,8,19.14,54.6588763556874
1358,12,22.86,53.3570194789666
1359,12,26.83,52.8365179843771
1360,12,19.14,59.0483297579334
1361,15,19.65,55.8359815176989
1362,11,18.29,55.8359815176989
1363,11,18.13,55.4886797156303
1364,11,20.15,55.8359815176989
1365,7,17.96,55.8359815176989
1366,8,17.96,55.8359815176989
1367,16,17.79,59.0483297579334
1368,16,18.29,54.6588763556874
1369,6,17.96,54.6588763556874
1370,6,18.29,56.1868257906444
1371,6,19.48,53.8530685938734
1372,6,18.46,56.5401865330557
1373,6,27.17,54.6588763556874
1374,10,21.34,54.3762779080457
1375,10,13.14,56.578824507721
1376,10,18.13,55.4886797156303
1377,10,18.97,55.4886797156303
1378,15,18.29,55.8359815176989
1379,15,20.32,55.8359815176989
1380,15,19.14,52.3992944029271
1381,7,15.1,50.3700655959234
1382,7,16.79,53.1751631805398
1383,7,26.15,52.9849347475917
1384,7,14.76,51.8106056034628
1385,17,25.31,53.1751631805398
1386,17,20.83,51.5879736722327
1387,7,24.8,53.3899092886213
1388,7,26.83,53.0149940340829
1389,12,22.18,52.3992944029271
1390,12,24.46,54.6484534524181
1391,12,19.31,59.0483297579334
1392,15,15.27,52.3992944029271
1393,15,19.99,52.7863620530372
1394,15,18.8,55.8359815176989
1395,10,20.83,54.1256824715974
1396,10,20.15,55.8359815176989
1397,10,21,51.9667526891389
1398,10,20.49,55.4886797156303
1399,10,19.65,55.4886797156303
1400,11,20.83,51.8546110568506
1401,15,19.65,55.8359815176989
1402,7,19.14,55.8359815176989
1403,7,15.1,54.2134649508969
1404,7,20.15,59.0483297579334
1405,17,19.14,59.0483297579334
1406,8,18.46,52.3992944029271
1407,8,20.49,54.6588763556874
1408,8,23.96,53.189004107017
1409,8,25.14,58.5965881107658
1410,8,20.83,51.516257576534
1411,8,18.8,54.6588763556874
1412,12,19.48,54.6588763556874
1413,12,26.49,53.4307655932161
1414,12,19.82,52.3992944029271
1415,15,19.65,55.8359815176989
1416,11,18.63,55.8359815176989
1417,10,19.99,55.4886797156303
1418,10,20.83,55.4886797156303
1419,11,19.14,55.4886797156303
1420,12,18.46,55.8359815176989
1421,16,17.45,55.8359815176989
1422,16,17.96,54.6588763556874
1423,18,17.28,54.6588763556874
1424,6,20.83,56.5401865330557
1425,6,19.99,56.1868257906444
1426,6,19.14,53.8530685938734
1427,6,19.14,54.799100610978
1428,6,22.35,51.6794245096462
1429,6,19.33,56.1868257906444
1430,19,35.33,51.9636433954216
1431,20,18.29,56.578824507721
1432,10,17.45,56.578824507721
1433,10,24.21,55.4886797156303
1434,11,17.28,55.8359815176989
1435,15,25.22,54.4209799771911
1436,15,16.27,55.8359815176989
1437,15,15.44,55.0464888228834
1438,7,24.46,55.8359815176989
1439,7,24.8,53.4307655932161
1440,7,20.83,54.7288632766267
1441,7,21.34,52.6833832882168
1442,7,24.29,53.0149940340829
1443,7,26.15,53.7909094147293
1444,7,24.63,51.7960745402114
1445,12,23.2,54.6484534524181
1446,12,25.14,52.6833832882168
1447,15,19.14,59.0483297579334
1448,15,19.99,52.7863620530372
1449,15,18.97,55.8359815176989
1450,15,19.14,55.8359815176989
1451,10,19.31,55.8359815176989
1452,10,19.65,55.8359815176989
1453,10,18.8,55.4886797156303
1454,10,20.66,54.1648635276047
1455,10,22.01,51.0624726698388
1456,11,22.69,53.6747337879321
1457,11,21,53.3705319150322
1458,7,19.31,55.8359815176989
1459,7,14.93,55.0464888228834
1460,7,18.8,55.8359815176989
1461,12,19.99,52.7863620530372
1462,8,18.46,59.0483297579334
1463,8,21,58.5965881107658
1464,8,24.12,53.3570194789666
1465,8,24.12,54.078320033655
1466,8,20.15,54.6588763556874
1467,12,20.49,54.6588763556874
1468,12,24.63,54.6370546385302
1469,12,19.65,52.7863620530372
1470,15,20.15,52.3992944029271
1471,11,19.65,55.8359815176989
1472,10,18.8,55.8359815176989
1473,10,17.28,55.4886797156303
1474,10,23.2,53.5662488130034
1475,11,18.97,55.4886797156303
1476,12,17.79,55.8359815176989
1477,13,18.29,55.8359815176989
1478,16,18.13,54.6588763556874
1479,16,21.59,54.6588763556874
1480,6,18.8,56.5401865330557
1481,6,19.31,56.5401865330557
1482,6,19.99,56.1868257906444
1483,6,18.63,56.1868257906444
1484,6,18.63,56.5401865330557
1485,6,18.63,53.8530685938734
1486,1,15.61,56.1868257906444
1487,1,18.99,54.6588763556874
1488,19,41.87,54.4677223493168
1489,19,12.63,56.578824507721
1490,10,19.48,56.578824507721
1491,10,13.58,55.4886797156303
1492,10,11.28,55.4886797156303
1493,10,19.14,55.4886797156303
1494,11,11.45,55.8359815176989
1495,11,14.6,55.8359815176989
1496,15,20.15,55.8359815176989
1497,7,23.62,51.4393536630978
1498,7,25.48,48.968890488635
1499,7,19.99,55.8359815176989
1500,7,19.82,52.7863620530372
1501,7,24.46,53.4143097256292
1502,7,23.79,54.5888066706073
1503,15,24.97,52.6833832882168
1504,15,24.97,53.4143097256292
1505,15,25.14,53.1751631805398
1506,15,19.48,52.7863620530372
1507,15,21.68,53.8509026945465
1508,10,19.65,55.8359815176989
1509,10,19.65,55.4886797156303
1510,10,21.17,52.622749122271
1511,10,20.83,50.9102403441756
1512,10,19.31,55.4886797156303
1513,10,19.99,55.4886797156303
1514,11,20.15,55.4886797156303
1515,11,18.46,55.4886797156303
1516,11,19.31,55.4886797156303
1517,7,19.48,55.8359815176989
1518,7,19.65,55.8359815176989
1519,12,25.48,52.1999620740126
1520,8,24.12,50.3700655959234
1521,8,26.15,53.4143097256292
1522,12,25.14,55.982982154631
1523,12,19.65,52.7863620530372
1524,12,19.65,52.7863620530372
