id,climateId,availableNitrogen,soilDepth,distanceOutside,initialResidenceTime,initialStateId
636,7,50.26458447,23.87,0,1,295
637,7,52.30639064,22.69,0,1,587
638,8,55.48867972,19.65,0,1,24
639,8,55.83598152,17.79,0,1,19
640,9,52.78636205,17.28,0,1,6
641,9,52.78636205,16.61,0.0986121811340027,1,24
642,3,54.65887636,17.45,0.292893218813452,1,71
643,1,54.65887636,17.28,0.440983005625053,1,71
644,1,56.54018653,17.96,0.646446609406726,1,15
645,1,52.78636205,15.95,0.75,1,19
646,1,56.57882451,19.83,1,1,588
647,15,55.48867972,21.84,0.75,1,78
648,7,55.48867972,19.14,0.646446609406726,1,78
649,8,55.83598152,19.48,0.440983005625053,1,34
650,8,53.38990929,24.12,0.209430584957905,1,15
651,13,52.3992944,19.14,0,1,187
652,13,52.78636205,18.97,0,1,187
653,13,52.78636205,19.48,0,1,90
654,13,52.78636205,20.32,0,1,177
655,16,54.65887636,18.8,0,1,174
656,16,54.65887636,17.96,0,1,10
657,16,54.65887636,21.34,0,1,17
658,16,54.65887636,18.46,0,1,265
659,4,54.65887636,17.96,0,1,42
660,4,53.85306859,19.48,0,1,42
661,4,56.18682579,18.8,0.0986121811340027,1,42
662,4,56.18682579,24.38,0.209430584957905,1,42
663,4,56.18682579,19.65,0.25,1,34
664,4,54.65887636,18.97,0.209430584957905,1,37
665,4,54.65887636,18.46,0.0986121811340027,1,37
666,4,54.65887636,17.96,0,1,10
667,8,54.65887636,18.8,0,1,35
668,8,54.65887636,17.79,0,1,37
669,12,52.78636205,18.29,0,1,37
670,15,55.83598152,17.96,0,1,42
671,11,55.83598152,18.63,0,1,42
672,10,55.83598152,19.48,0,1,74
673,10,55.83598152,20.32,0,1,24
674,10,52.30639064,21.68,0,1,24
675,10,55.83598152,20.49,0,1,24
676,10,55.83598152,19.82,0.0986121811340027,1,24
677,10,55.83598152,20.49,0.292893218813452,1,24
678,11,51.43935366,22.86,0.440983005625053,1,239
679,11,54.61911482,22.69,0.5,1,271
680,7,53.95408825,23.53,0.440983005625053,1,153
681,7,52.62274912,23.87,0.292893218813452,1,30
682,7,50.95352965,22.69,0.0986121811340027,1,131
683,7,50.26458447,22.35,0,1,107
684,7,55.69991343,22.86,0,1,295
685,7,52.62274912,23.37,0,1,56
686,7,51.06247267,21.84,0,1,486
687,7,55.48867972,20.32,0,1,219
688,8,55.48867972,16.94,0,1,6
689,8,55.83598152,17.79,0,1,37
690,9,52.78636205,18.97,0,1,37
691,5,59.04832976,19.31,0.209430584957905,1,15
692,3,54.65887636,16.77,0.440983005625053,1,6
693,1,54.65887636,17.11,0.646446609406726,1,35
694,1,52.05392854,16.29,0.75,1,17
695,1,55.83598152,24.29,1,1,55
696,15,55.48867972,20.15,1,1,58
697,7,55.83598152,19.14,0.75,1,43
698,8,55.83598152,19.14,0.5,1,79
699,8,55.83598152,18.97,0.292893218813452,1,91
700,13,55.83598152,19.48,0.0986121811340027,1,90
701,13,55.83598152,19.31,0,1,187
702,13,53.37053192,20.83,0,1,72
703,13,55.83598152,18.8,0,1,15
704,16,52.78636205,18.63,0,1,85
705,16,54.65887636,18.46,0,1,10
706,16,54.65887636,18.63,0,1,148
707,16,54.65887636,19.14,0,1,92
708,4,54.65887636,20.49,0,1,37
709,4,54.65887636,18.97,0,1,42
710,4,56.18682579,18.46,0,1,42
711,4,53.85306859,19.65,0,1,72
712,4,54.65887636,19.48,0,1,42
713,8,54.65887636,19.48,0,1,24
714,8,52.78636205,18.46,0,1,42
715,8,54.65887636,18.63,0,1,17
716,8,54.65887636,18.13,0,1,37
717,8,54.65887636,22.35,0,1,37
718,12,52.3992944,19.14,0,1,37
719,15,55.83598152,16.94,0,1,15
720,10,55.48867972,18.29,0,1,24
721,10,55.48867972,19.65,0,1,7
722,10,55.48867972,21.17,0,1,24
723,10,55.48867972,21.51,0,1,95
724,10,53.95408825,21.51,0,1,95
725,10,49.08979226,22.01,0.209430584957905,1,56
726,10,49.08979226,21.68,0.440983005625053,1,586
727,10,54.16486353,21.34,0.646446609406726,1,252
728,11,54.16486353,24.55,0.75,1,204
729,11,51.96675269,24.38,0.646446609406726,1,153
730,7,54.51958734,23.37,0.440983005625053,1,300
731,7,54.16486353,22.52,0.209430584957905,1,56
732,7,51.06247267,21.68,0.0986121811340027,1,295
733,7,55.48867972,19.82,0.209430584957905,1,37
734,7,55.48867972,17.45,0.25,1,37
735,7,55.48867972,17.79,0.209430584957905,1,37
736,7,55.48867972,18.63,0.0986121811340027,1,7
737,8,55.48867972,17.45,0,1,37
738,4,55.83598152,17.62,0,1,7
739,5,52.78636205,19.31,0,1,35
740,3,54.65887636,19.31,0.25,1,15
741,1,54.65887636,18.8,0.5,1,19
742,1,56.18682579,17.28,0.75,1,19
743,1,51.67942451,21.51,1,1,72
744,7,53.85090269,21.17,0.75,1,43
745,7,55.83598152,19.99,0.646446609406726,1,15
746,17,55.48867972,18.97,0.440983005625053,1,177
747,17,55.48867972,19.82,0.292893218813452,1,90
748,17,55.48867972,19.48,0.0986121811340027,1,42
749,13,55.83598152,17.79,0,1,24
750,13,55.83598152,19.31,0,1,24
751,16,52.78636205,19.14,0,1,42
752,16,54.65887636,18.97,0,1,174
753,16,52.3992944,18.13,0,1,390
754,16,51.58797367,21.34,0,1,178
755,13,59.04832976,18.13,0,1,34
756,4,54.65887636,19.48,0,1,37
757,4,56.18682579,18.63,0,1,37
758,4,56.54018653,18.63,0,1,78
759,4,54.65887636,19.65,0,1,42
760,8,54.65887636,19.82,0,1,37
761,8,52.3992944,18.8,0,1,42
762,8,54.63705464,21.34,0,1,37
763,8,54.65887636,18.29,0,1,17
764,8,54.65887636,18.97,0,1,22
765,12,59.04832976,19.48,0,1,45
766,15,55.83598152,18.29,0,1,9
767,10,55.83598152,18.8,0,1,24
768,10,55.48867972,17.96,0,1,7
769,10,55.48867972,19.48,0,1,42
770,10,55.48867972,19.31,0,1,95
771,10,54.16486353,22.35,0,1,120
772,10,51.06247267,23.7,0.25,1,76
773,10,53.56624881,23.37,0.5,1,219
774,10,50.91024034,21.51,0.75,1,95
775,11,49.08979226,22.01,1,1,187
776,11,55.48867972,20.15,0.75,1,232
777,7,55.48867972,17.62,0.5,1,71
778,7,55.48867972,16.61,0.25,1,21
779,7,55.48867972,17.79,0.292893218813452,1,71
780,7,55.48867972,17.45,0.440983005625053,1,71
781,7,55.48867972,17.96,0.5,1,19
782,7,55.48867972,18.29,0.440983005625053,1,15
783,12,55.48867972,18.97,0.292893218813452,1,71
784,8,55.83598152,19.48,0.0986121811340027,1,14
785,9,52.78636205,18.29,0,1,19
786,5,54.65887636,20.49,0.0986121811340027,1,6
787,3,54.65887636,18.8,0.292893218813452,1,71
788,1,53.85306859,18.8,0.5,1,19
789,1,53.85306859,15.93,0.75,1,71
790,7,55.83598152,19.82,1,1,43
791,7,51.92557066,20.66,0.75,1,24
792,7,50.26458447,22.35,0.646446609406726,1,72
793,17,55.48867972,19.48,0.440983005625053,1,7
794,17,53.95408825,21,0.209430584957905,1,7
795,13,55.83598152,19.14,0,1,7
796,13,53.67473379,23.96,0,1,42
797,16,52.78636205,21.34,0,1,45
798,16,54.65887636,18.8,0,1,37
799,16,59.04832976,19.31,0,1,174
800,13,59.04832976,20.32,0,1,585
801,13,52.3992944,17.96,0,1,71
802,4,54.65887636,19.99,0,1,15
803,4,56.54018653,18.97,0,1,170
804,4,54.79910061,17.96,0,1,72
805,4,54.65887636,19.48,0,1,42
806,8,54.65887636,20.15,0,1,42
807,8,52.78636205,18.63,0,1,42
808,8,59.04832976,20.15,0,1,45
809,8,52.78636205,18.97,0,1,6
810,8,59.04832976,18.46,0,1,7
811,12,52.78636205,19.99,0,1,6
812,15,52.3992944,18.8,0,1,15
813,15,55.83598152,20.49,0,1,37
814,10,55.48867972,18.8,0,1,24
815,10,55.48867972,20.49,0,1,54
816,10,55.48867972,20.15,0,1,95
817,10,54.37627791,21.51,0,1,37
818,10,55.48867972,17.62,0.209430584957905,1,42
819,10,55.48867972,17.79,0.440983005625053,1,71
820,10,55.48867972,17.96,0.646446609406726,1,71
821,11,55.48867972,19.14,0.75,1,24
822,7,55.48867972,19.14,0.646446609406726,1,19
823,7,55.48867972,18.29,0.440983005625053,1,24
824,7,55.48867972,18.29,0.292893218813452,1,7
825,7,55.48867972,18.13,0.440983005625053,1,24
826,7,55.48867972,18.29,0.646446609406726,1,71
827,12,55.83598152,18.46,0.75,1,19
828,8,55.83598152,18.97,0.646446609406726,1,24
829,8,55.83598152,19.82,0.440983005625053,1,71
830,4,52.3992944,18.29,0.209430584957905,1,24
831,5,52.3992944,19.14,0,1,71
832,3,54.65887636,20.32,0.209430584957905,1,19
833,1,54.65887636,19.14,0.440983005625053,1,19
834,1,56.54018653,17.11,0.646446609406726,1,19
835,1,56.05673021,19.83,0.75,1,50
836,7,55.48867972,18.97,1,1,584
837,7,52.62274912,20.83,0.75,1,24
838,17,55.48867972,19.48,0.5,1,7
839,17,55.83598152,20.15,0.25,1,7
840,13,55.83598152,22.27,0,1,7
841,13,53.41430973,25.65,0,1,24
842,13,59.04832976,18.97,0,1,42
843,13,52.78636205,18.63,0,1,37
844,13,52.78636205,19.65,0,1,57
845,13,52.78636205,19.14,0,1,133
846,4,52.78636205,17.79,0,1,168
847,4,54.65887636,19.31,0,1,168
848,4,56.18682579,18.29,0,1,133
849,4,56.18682579,19.14,0,1,37
850,4,54.65887636,21.51,0,1,42
851,8,54.65887636,21.84,0,1,45
852,8,52.3992944,18.46,0,1,42
853,12,59.04832976,18.29,0,1,35
854,12,52.78636205,21.51,0,1,24
855,12,59.04832976,18.97,0,1,7
856,12,52.3992944,18.63,0,1,7
857,15,52.3992944,19.48,0,1,187
858,15,55.83598152,17.62,0,1,72
859,10,55.48867972,18.29,0,1,42
860,10,55.48867972,20.49,0,1,15
861,10,50.95352965,21.51,0,1,219
862,10,51.06250205,19.48,0,1,7
863,10,55.48867972,17.96,0.0986121811340027,1,35
864,10,55.48867972,17.79,0.292893218813452,1,24
865,11,55.83598152,18.29,0.440983005625053,1,15
866,12,55.83598152,18.13,0.5,1,26
867,12,55.83598152,18.29,0.440983005625053,1,19
868,12,55.83598152,18.8,0.292893218813452,1,7
869,8,55.83598152,19.14,0.440983005625053,1,71
870,8,55.83598152,17.96,0.646446609406726,1,71
871,8,59.04832976,17.96,0.75,1,72
872,8,52.3992944,18.13,1,1,71
873,8,52.3992944,18.46,0.75,1,19
874,4,52.3992944,19.31,0.5,1,7
875,16,52.3992944,19.31,0.25,1,24
876,5,52.78636205,18.13,0,1,24
877,3,54.65887636,17.45,0.25,1,72
878,1,50.74110594,21.84,0.5,1,71
879,1,56.54018653,17.11,0.75,1,62
880,1,51.67942451,22.35,1,1,7
881,7,50.95352965,21.68,1,1,79
882,7,52.62274912,21.17,0.75,1,35
883,17,55.48867972,20.15,0.5,1,15
884,17,54.12568247,21,0.25,1,24
885,13,55.83598152,18.97,0,1,24
886,13,52.3992944,19.31,0,1,37
887,13,52.68338329,20.83,0,1,57
888,13,55.83598152,18.46,0,1,57
889,13,59.04832976,20.32,0,1,37
890,16,59.04832976,19.48,0,1,37
891,4,51.59315455,21.17,0,1,133
892,4,54.65887636,18.63,0,1,583
893,4,52.05392854,21.51,0,1,170
894,4,54.65887636,17.45,0,1,35
895,8,54.65887636,21.84,0,1,37
896,8,54.65887636,20.66,0,1,37
897,8,52.3992944,19.14,0,1,42
898,12,59.04832976,20.49,0,1,14
899,12,52.78636205,20.15,0,1,42
900,12,51.59315455,21.17,0,1,37
901,15,52.78636205,18.8,0,1,15
902,15,52.3992944,19.82,0,1,72
903,15,55.83598152,19.31,0,1,187
904,10,55.83598152,18.8,0,1,43
905,10,55.48867972,21.34,0,1,34
906,10,50.26458447,20.66,0,1,24
907,10,55.48867972,18.63,0,1,96
908,10,55.48867972,19.31,0,1,26
909,11,55.48867972,18.29,0.0986121811340027,1,9
910,15,55.83598152,17.79,0.209430584957905,1,15
911,12,55.83598152,18.8,0.25,1,6
912,8,55.83598152,19.14,0.209430584957905,1,15
913,8,55.83598152,19.48,0.25,1,35
914,8,55.83598152,18.13,0.5,1,15
915,8,55.83598152,18.29,0.75,1,92
916,4,52.3992944,18.46,1,1,43
917,4,59.04832976,18.97,0.75,1,9
918,16,59.04832976,20.49,0.646446609406726,1,19
919,16,52.78636205,19.14,0.440983005625053,1,7
920,5,52.3992944,17.79,0.209430584957905,1,24
921,5,59.04832976,17.96,0,1,71
922,1,54.65887636,17.79,0.25,1,71
923,1,56.18682579,17.45,0.5,1,66
924,1,56.18682579,17.45,0.75,1,71
925,1,51.67942451,20.34,1,1,72
926,1,56.54018653,17.96,1,1,22
927,7,55.48867972,18.46,0.75,1,9
928,7,55.48867972,19.65,0.646446609406726,1,37
929,17,52.30639064,20.83,0.440983005625053,1,35
930,17,53.37053192,22.18,0.209430584957905,1,24
931,13,51.92557066,22.35,0,1,37
932,13,55.83598152,19.82,0,1,37
933,13,55.83598152,19.99,0,1,37
934,13,59.04832976,19.14,0,1,57
935,16,52.3992944,18.97,0,1,57
936,16,59.04832976,18.46,0,1,57
937,4,54.65887636,18.8,0,1,42
938,4,54.65887636,18.63,0,1,133
939,4,54.65887636,19.31,0,1,42
940,4,58.59658811,22.18,0,1,45
941,8,54.65887636,20.32,0,1,37
942,8,54.65887636,17.79,0,1,37
943,8,59.04832976,17.96,0,1,42
944,12,59.04832976,18.8,0,1,42
945,15,55.83598152,19.48,0,1,43
946,15,55.83598152,19.48,0,1,42
947,15,55.83598152,17.62,0,1,42
948,15,52.78636205,18.29,0,1,62
949,10,55.83598152,19.14,0,1,42
950,10,55.48867972,19.65,0,1,42
951,10,55.48867972,17.62,0,1,45
952,10,55.48867972,18.46,0,1,42
953,10,55.48867972,18.8,0,1,24
954,15,55.83598152,18.97,0,1,3
955,15,55.83598152,19.65,0,1,9
956,12,55.83598152,18.46,0,1,31
957,8,52.78636205,17.11,0,1,31
958,8,52.78636205,18.46,0,1,174
959,4,59.04832976,18.29,0.25,1,174
960,4,52.78636205,18.46,0.5,1,37
961,4,52.3992944,18.29,0.75,1,174
962,16,52.3992944,18.8,1,1,35
963,16,54.65887636,18.13,0.75,1,94
964,5,54.65887636,17.96,0.5,1,9
965,5,54.65887636,18.97,0.292893218813452,1,72
966,5,54.65887636,17.79,0.0986121811340027,1,72
967,3,54.65887636,19.82,0,1,15
968,1,54.65887636,19.67,0.209430584957905,1,37
969,1,51.67942451,20.66,0.440983005625053,1,37
970,1,53.85306859,18.8,0.646446609406726,1,37
971,1,51.67942451,21.84,0.75,1,177
972,1,50.74110594,20.34,1,1,164
973,11,55.48867972,19.82,1,1,48
974,11,51.96675269,23.03,1,1,45
975,7,55.48867972,19.65,0.75,1,37
976,7,49.08979226,20.83,0.5,1,54
977,17,55.48867972,19.48,0.292893218813452,1,24
978,17,55.83598152,21,0.0986121811340027,1,174
979,13,55.83598152,19.31,0,1,15
980,13,55.83598152,20.32,0,1,15
981,13,59.04832976,19.65,0,1,15
982,16,59.04832976,19.31,0,1,57
983,16,52.3992944,18.29,0,1,57
984,16,54.65887636,18.63,0,1,24
985,4,54.65887636,18.29,0,1,42
986,4,54.65887636,17.81,0,1,42
987,4,54.65887636,18.46,0,1,43
988,4,54.65887636,19.31,0,1,42
989,8,54.65887636,18.63,0,1,42
990,8,54.65887636,19.99,0,1,45
991,8,52.3992944,18.63,0,1,42
992,12,55.83598152,19.48,0,1,42
993,15,55.83598152,17.79,0,1,24
994,15,55.83598152,18.97,0,1,42
995,11,53.85090269,22.69,0,1,42
996,11,55.83598152,19.48,0,1,24
997,10,55.48867972,19.31,0,1,42
998,10,55.48867972,19.31,0,1,24
999,10,55.48867972,19.31,0,1,24
1000,11,55.48867972,18.13,0,1,37
1001,15,55.83598152,18.29,0,1,15
1002,15,55.83598152,18.29,0,1,10
1003,12,59.04832976,19.65,0,1,15
1004,8,59.04832976,18.46,0,1,15
1005,4,59.04832976,17.79,0,1,15
1006,4,53.41430973,20.66,0,1,6
1007,4,54.65887636,19.82,0.25,1,6
1008,16,54.65887636,18.8,0.5,1,37
1009,5,54.65887636,18.29,0.75,1,35
1010,5,54.65887636,19.14,1,1,35
1011,5,54.65887636,23.53,0.75,1,9
1012,5,54.65887636,18.14,0.5,1,37
1013,5,54.65887636,22.86,0.25,1,6
1014,3,56.18682579,21.42,0,1,37
1015,1,56.18682579,22.6,0,1,265
1016,1,50.74110594,23.62,0.209430584957905,1,30
1017,1,51.67942451,23.79,0.440983005625053,1,37
1018,1,50.74110594,26.83,0.646446609406726,1,172
1019,1,53.09517803,19.14,0.75,1,7
1020,1,54.79910061,18.8,1,1,7
1021,11,55.48867972,19.99,1,1,45
1022,11,55.48867972,19.48,0.75,1,24
1023,7,55.48867972,18.63,0.646446609406726,1,35
1024,7,53.95408825,21,0.440983005625053,1,9
1025,7,55.48867972,18.97,0.209430584957905,1,37
1026,17,55.83598152,18.97,0,1,37
1027,17,48.96889049,22.01,0,1,92
1028,13,55.83598152,19.99,0,1,15
1029,13,52.78636205,19.82,0,1,59
1030,16,54.65887636,20.49,0,1,37
1031,16,54.65887636,18.13,0,1,61
1032,4,54.65887636,18.46,0,1,72
1033,4,54.65887636,18.29,0,1,24
1034,4,54.65887636,20.49,0,1,24
1035,8,54.65887636,18.97,0,1,24
1036,8,54.65887636,18.63,0,1,42
1037,8,54.65887636,18.46,0.0986121811340027,1,42
1038,8,54.65887636,19.31,0.209430584957905,1,42
1039,12,52.3992944,19.14,0.25,1,14
1040,15,52.19996207,20.66,0.209430584957905,1,24
1041,15,55.83598152,19.48,0.0986121811340027,1,42
1042,11,55.83598152,20.32,0,1,37
1043,11,55.48867972,19.48,0,1,42
1044,10,55.48867972,21,0,1,42
1045,10,51.06247267,20.66,0,1,45
1046,11,55.83598152,19.65,0,1,19
1047,11,55.83598152,19.82,0,1,6
1048,15,55.83598152,18.13,0,1,71
1049,15,55.83598152,19.65,0,1,45
1050,12,52.3992944,19.14,0,1,9
1051,12,52.3992944,18.29,0,1,15
1052,8,52.78636205,18.8,0,1,6
1053,4,54.65887636,19.82,0,1,7
1054,4,54.65887636,19.48,0,1,7
1055,4,54.65887636,17.62,0.209430584957905,1,7
1056,5,56.18682579,20.32,0.440983005625053,1,9
1057,5,53.85306859,17.79,0.646446609406726,1,142
1058,5,56.18682579,18.46,0.75,1,79
1059,5,50.74110594,25.14,0.646446609406726,1,34
1060,5,51.67942451,24.63,0.440983005625053,1,148
1061,5,51.89383804,24.46,0.209430584957905,1,92
1062,3,51.37206056,23.45,0.0986121811340027,1,7
1063,6,56.05673021,20.66,0,1,107
1064,1,51.67942451,25.14,0.25,1,107
1065,1,56.18682579,18.8,0.5,1,22
1066,1,53.85306859,19.14,0.75,1,7
1067,1,56.18682579,21.34,1,1,7
1068,10,55.48867972,19.48,1,1,45
1069,11,55.48867972,18.97,0.75,1,24
1070,11,55.48867972,19.31,0.646446609406726,1,15
1071,11,55.48867972,18.63,0.440983005625053,1,24
1072,7,55.83598152,18.63,0.292893218813452,1,240
1073,7,55.83598152,19.99,0.0986121811340027,1,35
1074,7,55.83598152,18.46,0,1,15
1075,7,55.83598152,19.99,0,1,71
1076,17,52.3992944,20.32,0,1,24
1077,13,52.78636205,19.31,0,1,24
1078,13,54.65887636,18.97,0,1,72
1079,13,54.65887636,19.31,0,1,169
1080,4,54.65887636,21.84,0,1,37
1081,8,54.65887636,18.13,0,1,24
1082,8,54.65887636,18.13,0,1,42
1083,8,54.65887636,19.14,0,1,24
1084,8,54.65887636,19.82,0.0986121811340027,1,42
1085,8,54.65887636,18.97,0.292893218813452,1,24
1086,12,54.65887636,18.46,0.440983005625053,1,9
1087,12,59.04832976,18.13,0.5,1,9
1088,15,59.04832976,19.99,0.440983005625053,1,24
1089,15,53.85090269,25.31,0.292893218813452,1,42
1090,11,55.83598152,19.48,0.0986121811340027,1,42
1091,11,55.48867972,19.99,0,1,42
1092,11,49.08979226,21.34,0,1,42
1093,11,55.48867972,18.63,0,1,7
1094,11,55.83598152,18.97,0,1,42
1095,15,55.83598152,18.8,0,1,15
1096,12,53.79090941,21.68,0,1,15
1097,12,59.04832976,18.63,0,1,7
1098,12,59.04832976,18.46,0,1,15
1099,8,52.78636205,18.8,0,1,9
1100,8,59.04832976,18.97,0,1,6
1101,8,59.04832976,19.48,0,1,9
1102,4,54.65887636,17.28,0,1,7
1103,4,56.54018653,18.13,0.0986121811340027,1,7
1104,4,56.54018653,18.46,0.292893218813452,1,34
1105,4,53.85306859,19.82,0.440983005625053,1,43
1106,4,56.18682579,19.31,0.5,1,91
1107,4,56.18682579,14.6,0.440983005625053,1,34
1108,4,56.05673021,24.46,0.5,1,37
1109,16,53.85306859,22.94,0.440983005625053,1,116
1110,16,56.18682579,23.11,0.292893218813452,1,6
1111,5,54.38683714,23.96,0.0986121811340027,1,17
1112,6,54.65887636,20.49,0.25,1,26
1113,6,56.54018653,18.63,0.5,1,96
1114,6,56.18682579,17.28,0.75,1,96
1115,6,56.18682579,19.83,1,1,7
1116,10,54.16486353,22.69,1,1,97
1117,10,54.16486353,22.69,1,1,15
1118,11,55.48867972,18.8,0.75,1,24
1119,11,55.83598152,19.31,0.5,1,54
1120,15,55.83598152,18.97,0.292893218813452,1,24
1121,7,55.83598152,19.99,0.25,1,35
1122,7,55.83598152,21.84,0.209430584957905,1,240
1123,7,55.83598152,18.63,0.0986121811340027,1,214
1124,7,55.83598152,19.82,0,1,24
1125,17,52.3992944,19.65,0,1,42
1126,17,52.78636205,20.15,0,1,24
1127,13,54.65887636,19.14,0,1,37
1128,13,54.65887636,16.96,0,1,61
1129,8,54.65887636,19.31,0,1,37
1130,8,54.65887636,22.69,0,1,15
1131,8,54.65887636,19.48,0,1,72
1132,12,54.65887636,19.31,0,1,42
1133,12,54.65887636,22.01,0.209430584957905,1,42
1134,12,54.65887636,17.62,0.440983005625053,1,24
1135,15,52.78636205,14.95,0.646446609406726,1,15
1136,15,52.78636205,17.62,0.75,1,37
1137,15,59.04832976,19.99,0.646446609406726,1,24
1138,15,48.96889049,23.62,0.440983005625053,1,42
1139,11,55.83598152,19.31,0.209430584957905,1,42
1140,11,55.48867972,19.99,0,1,42
1141,11,55.48867972,19.65,0,1,6
1142,11,55.48867972,20.49,0,1,42
1143,7,55.83598152,18.46,0,1,24
1144,7,55.83598152,18.8,0,1,6
1145,12,52.3992944,18.29,0,1,6
1146,12,52.3992944,19.65,0,1,6
1147,8,52.83651798,21,0,1,42
1148,8,52.3992944,18.97,0,1,15
1149,8,59.04832976,22.86,0,1,9
1150,8,52.3992944,18.97,0,1,15
1151,4,54.65887636,13.92,0,1,24
1152,4,53.85306859,18.97,0,1,107
1153,4,56.18682579,19.65,0.0986121811340027,1,34
1154,4,56.18682579,19.65,0.209430584957905,1,43
1155,4,56.18682579,18.97,0.440983005625053,1,177
1156,4,53.85306859,17.79,0.646446609406726,1,30
1157,4,56.18682579,19.31,0.75,1,15
1158,4,56.18682579,22.6,0.646446609406726,1,15
1159,16,51.67942451,24.63,0.440983005625053,1,37
1160,16,54.65887636,20.49,0.209430584957905,1,37
1161,6,54.30587441,14.93,0.209430584957905,1,37
1162,6,56.54018653,20.15,0.440983005625053,1,42
1163,6,56.18682579,18.97,0.646446609406726,1,7
1164,6,53.09517803,17.62,0.75,1,7
1165,6,53.09517803,17.62,1,1,7
1166,6,54.79910061,20,1,1,96
1167,10,55.48867972,18.97,1,1,10
1168,10,55.48867972,19.99,0.75,1,172
1169,10,55.48867972,19.65,0.75,1,26
1170,11,55.48867972,19.14,0.646446609406726,1,80
1171,11,55.83598152,19.14,0.440983005625053,1,37
1172,15,55.83598152,19.14,0.440983005625053,1,54
1173,7,54.64845345,20.83,0.5,1,24
1174,7,52.3992944,19.31,0.440983005625053,1,37
1175,7,59.04832976,18.46,0.292893218813452,1,9
1176,17,59.04832976,19.48,0.0986121811340027,1,71
1177,17,59.04832976,19.31,0,1,42
1178,8,59.04832976,20.15,0,1,71
1179,8,53.75560603,20.66,0,1,37
1180,8,54.65887636,18.46,0,1,15
1181,8,54.65887636,20.49,0,1,15
1182,8,54.65887636,27.5,0,1,71
1183,12,54.65887636,19.65,0,1,24
1184,12,52.78636205,19.48,0,1,42
1185,12,52.78636205,19.48,0.25,1,42
1186,15,52.78636205,18.97,0.5,1,54
1187,15,52.78636205,17.45,0.75,1,24
1188,15,52.78636205,18.8,1,1,72
1189,15,55.83598152,16.94,0.75,1,45
1190,15,55.83598152,19.14,0.5,1,42
1191,11,55.83598152,18.29,0.25,1,42
1192,11,51.43935366,20.83,0,1,43
1193,11,55.48867972,18.13,0,1,37
1194,7,55.83598152,18.97,0,1,6
1195,7,55.83598152,20.15,0,1,6
1196,7,55.83598152,18.63,0,1,6
1197,12,52.3992944,19.48,0,1,15
1198,8,52.3992944,18.97,0,1,15
1199,8,53.75560603,24.12,0,1,7
1200,8,54.38683714,24.8,0,1,15
1201,8,54.65887636,17.96,0,1,37
1202,4,54.65887636,18.97,0,1,42
1203,4,54.65887636,19.14,0,1,42
1204,4,53.85306859,19.65,0,1,37
1205,8,54.65887636,19.31,0,1,23
1206,8,54.65887636,19.14,0.25,1,34
1207,8,54.65887636,18.13,0.5,1,35
1208,8,54.65887636,17.79,0.75,1,116
1209,8,54.65887636,18.97,1,1,71
1210,8,54.65887636,19.65,0.75,1,37
1211,8,54.65887636,18.8,0.5,1,37
1212,16,54.65887636,17.79,0.25,1,50
1213,5,54.65887636,19.65,0.0986121811340027,1,42
1214,6,56.18682579,18.8,0.292893218813452,1,72
1215,6,56.18682579,19.14,0.440983005625053,1,7
1216,6,53.09517803,19.31,0.646446609406726,1,7
1217,6,53.09517803,18.46,0.75,1,7
1218,6,56.18682579,18.48,1,1,7
1219,10,55.48867972,20.32,1,1,35
1220,10,51.06247267,20.83,0.75,1,172
1221,10,55.48867972,18.29,0.5,1,172
1222,11,55.83598152,18.97,0.440983005625053,1,26
1223,15,55.83598152,18.8,0.440983005625053,1,15
1224,7,55.83598152,19.82,0.646446609406726,1,24
1225,7,52.78636205,18.07,0.75,1,71
1226,7,51.42984835,20.66,0.646446609406726,1,42
1227,17,53.43076559,23.62,0.440983005625053,1,42
1228,17,51.03153134,16.45,0.209430584957905,1,42
1229,8,54.65887636,18.97,0,1,42
1230,8,54.65887636,19.31,0,1,42
1231,8,54.65887636,18.13,0,1,42
1232,8,54.65887636,20.49,0,1,71
1233,8,54.65887636,19.31,0,1,24
1234,8,54.65887636,19.14,0,1,42
1235,12,54.65887636,20.15,0,1,24
1236,12,50.3700656,24.29,0,1,15
1237,15,59.04832976,27.5,0.209430584957905,1,199
1238,15,52.78636205,14.76,0.440983005625053,1,42
1239,15,52.78636205,18.13,0.646446609406726,1,42
1240,15,55.83598152,18.97,0.75,1,42
1241,10,55.83598152,17.79,0.646446609406726,1,42
1242,10,55.83598152,19.31,0.440983005625053,1,42
1243,10,55.48867972,20.15,0.209430584957905,1,45
1244,11,55.48867972,19.31,0,1,6
1245,11,55.48867972,19.14,0,1,6
1246,7,55.83598152,20.49,0,1,6
1247,7,52.3992944,20.15,0,1,22
1248,12,52.68338329,20.83,0,1,19
1249,8,52.3992944,19.65,0,1,7
1250,8,54.65887636,19.99,0,1,24
1251,8,54.65887636,20.15,0,1,19
1252,13,53.18900411,21,0,1,7
1253,4,54.65887636,19.14,0,1,42
1254,4,54.65887636,23.37,0,1,42
1255,8,54.65887636,18.63,0,1,42
1256,8,55.24453618,21,0,1,42
1257,8,54.65887636,19.65,0,1,34
1258,12,52.78636205,19.14,0.209430584957905,1,42
